,Release Date,Season,Episode,Episode Title,Name,Sentence,House,Sentences_Clean,Num_Words,Tokenized_Sentence,Tokenized_No_Stop,Stemmed_Sentence,Stemmed_Sentence_Non_Token,Sentiment,Sentiment_Compound_Score,Lannister_Word_Ranking,Lannister_Word_Score,Stark_Word_Score,Targaryen_Word_Score,Mormont_Word_Score
3079,6/19/2011,Season 1,Episode 10,Fire and Blood,tyrion lannister,"My father's probably the most powerful man in the country. Certainly the richest. He has all Seven Kingdoms in his pockets. Everyone everywhere always has to do exactly what my father says. He's always been a cunt. l believe the ladies of the court could learn a great deal from a girl like you. Why don't you come with me, be the Hando s lady? Because the King needs a Hand and the Hand –",House Lannister, my fathers probably the most powerful man in the country certainly the richest he has all seven kingdoms in his pockets everyone everywhere always has to do exactly what my father says he is always been a cunt i believe the ladies of the court could learn a great deal from a girl like you why do not you come with me be the hando s lady because the king needs a hand and the hand –,77,"['my', 'fathers', 'probably', 'the', 'most', 'powerful', 'man', 'in', 'the', 'country', 'certainly', 'the', 'richest', 'he', 'has', 'all', 'seven', 'kingdoms', 'in', 'his', 'pockets', 'everyone', 'everywhere', 'always', 'has', 'to', 'do', 'exactly', 'what', 'my', 'father', 'says', 'he', 'is', 'always', 'been', 'a', 'cunt', 'i', 'believe', 'the', 'ladies', 'of', 'the', 'court', 'could', 'learn', 'a', 'great', 'deal', 'from', 'a', 'girl', 'like', 'you', 'why', 'do', 'not', 'you', 'come', 'with', 'me', 'be', 'the', 'hando', 's', 'lady', 'because', 'the', 'king', 'needs', 'a', 'hand', 'and', 'the', 'hand']","['fathers', 'probably', 'powerful', 'man', 'country', 'certainly', 'richest', 'seven', 'kingdoms', 'pockets', 'everyone', 'everywhere', 'always', 'exactly', 'father', 'says', 'always', 'cunt', 'believe', 'ladies', 'court', 'could', 'learn', 'great', 'deal', 'girl', 'like', 'come', 'hando', 'lady', 'king', 'needs', 'hand', 'hand']","['father', 'probably', 'powerful', 'man', 'country', 'certainly', 'richest', 'seven', 'kingdom', 'pocket', 'everyone', 'everywhere', 'always', 'exactly', 'father', 'say', 'always', 'cunt', 'believe', 'lady', 'court', 'could', 'learn', 'great', 'deal', 'girl', 'like', 'come', 'hando', 'lady', 'king', 'need', 'hand', 'hand']", father probably powerful man country certainly richest seven kingdom pocket everyone everywhere always exactly father say always cunt believe lady court could learn great deal girl like come hando lady king need hand hand,"{'neg': 0.063, 'neu': 0.512, 'pos': 0.425, 'compound': 0.9545}",0.9545,,0.0010865492693892843,0.0011342512366489177,0.0006750241080038572,0.0006714163154164647
3081,6/19/2011,Season 1,Episode 10,Fire and Blood,jon snow,Ghost?,House Stark, ghost,1,['ghost'],['ghost'],['ghost'], ghost,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}",-0.3182,,0.0,0.0,0.0,0.0
3089,6/19/2011,Season 1,Episode 10,Fire and Blood,jon snow,l belong with my brother.,House Stark, i belong with my brother,5,"['i', 'belong', 'with', 'my', 'brother']","['belong', 'brother']","['belong', 'brother']", belong brother,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.001679212507237985,0.001339046598821639,0.001639344262295082,0.0006341154090044388
3092,6/19/2011,Season 1,Episode 10,Fire and Blood,jon snow,They'll kill you if they know you came after me. Go back.,House Stark, they will kill you if they know you came after me go back,13,"['they', 'will', 'kill', 'you', 'if', 'they', 'know', 'you', 'came', 'after', 'me', 'go', 'back']","['kill', 'know', 'came', 'go', 'back']","['kill', 'know', 'came', 'go', 'back']", kill know came go back,"{'neg': 0.54, 'neu': 0.46, 'pos': 0.0, 'compound': -0.6908}",-0.6908,,0.0012275622466705269,0.0031422960185681125,0.0024043715846994535,0.0012682308180088776
3095,6/19/2011,Season 1,Episode 10,Fire and Blood,jon snow,l have to.,House Stark, i have to,3,"['i', 'have', 'to']",[],[],,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
3097,6/19/2011,Season 1,Episode 10,Fire and Blood,jon snow,I don't care about –,House Stark, i do not care about –,6,"['i', 'do', 'not', 'care', 'about']",['care'],['care'], care,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4939}",0.4939,,0.0,0.0014283163720764148,0.0,0.0
3099,6/19/2011,Season 1,Episode 10,Fire and Blood,jon snow,To hell with all of you.,House Stark, to hell with all of you,6,"['to', 'hell', 'with', 'all', 'of', 'you']",['hell'],['hell'], hell,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6808}",-0.6808,,0.0,0.0,0.0,0.0
3103,6/19/2011,Season 1,Episode 10,Fire and Blood,daenerys targaryen,"Do you remember our first ride, my sun and stars? lf you are in there, if you haven't gone away, show me. You're a fighter. You've always been a fighter. l need you to fight now. l know you're very far away, but come back to me, my sun and stars.",House Targaryen, do you remember our first ride my sun and stars lf you are in there if you have not gone away show me you are a fighter you have always been a fighter i need you to fight now i know you are very far away but come back to me my sun and stars,55,"['do', 'you', 'remember', 'our', 'first', 'ride', 'my', 'sun', 'and', 'stars', 'lf', 'you', 'are', 'in', 'there', 'if', 'you', 'have', 'not', 'gone', 'away', 'show', 'me', 'you', 'are', 'a', 'fighter', 'you', 'have', 'always', 'been', 'a', 'fighter', 'i', 'need', 'you', 'to', 'fight', 'now', 'i', 'know', 'you', 'are', 'very', 'far', 'away', 'but', 'come', 'back', 'to', 'me', 'my', 'sun', 'and', 'stars']","['remember', 'first', 'ride', 'sun', 'stars', 'lf', 'gone', 'away', 'show', 'fighter', 'always', 'fighter', 'need', 'fight', 'know', 'far', 'away', 'come', 'back', 'sun', 'stars']","['remember', 'first', 'ride', 'sun', 'star', 'lf', 'gone', 'away', 'show', 'fighter', 'always', 'fighter', 'need', 'fight', 'know', 'far', 'away', 'come', 'back', 'sun', 'star']", remember first ride sun star lf gone away show fighter always fighter need fight know far away come back sun star,"{'neg': 0.109, 'neu': 0.756, 'pos': 0.134, 'compound': -0.1027}",-0.1027,,0.0004080844845176055,0.0007991770177094227,0.0015092375748113453,0.0005435274934323762
3104,6/19/2011,Season 1,Episode 10,Fire and Blood,daenerys targaryen,"When the sun rises in the west and sets in the east. Then you shall return to me, my sun and stars.",House Targaryen, when the sun rises in the west and sets in the east then you shall return to me my sun and stars,22,"['when', 'the', 'sun', 'rises', 'in', 'the', 'west', 'and', 'sets', 'in', 'the', 'east', 'then', 'you', 'shall', 'return', 'to', 'me', 'my', 'sun', 'and', 'stars']","['sun', 'rises', 'west', 'sets', 'east', 'shall', 'return', 'sun', 'stars']","['sun', 'rise', 'west', 'set', 'east', 'shall', 'return', 'sun', 'star']", sun rise west set east shall return sun star,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0013357619914996966,0.0002818290706686395
3105,6/19/2011,Season 1,Episode 10,Fire and Blood,grand maester pycelle,"Kings? Oh, l can tell you all there is to know about kings. The thing you need to understand about kings is – For the past 67 years, l've known truly known more kings than any man alive. They're complicated men, but l know how to serve them. Yes, and keep on serving them. Aerys Targaryen. Of all the thousand thousand maladies the Gods visit on us, madness is the worst. He was a good man. Such a charmer. To watch him melt away before my eyes, consumed by dreams of fire and blood. Robert Baratheon was an entirely different animal – powerful man, great warrior, but alas - winning a kingdom and ruling a kingdom are rather different things. They say that if a man goes through life with his battle visor down, he can often be blind to the enemies at his side. Now l serve his son King Joffrey, may the Gods bless his reign.",House Lannister, kings oh i can tell you all there is to know about kings the thing you need to understand about kings is – for the past 67 years lve known truly known more kings than any man alive they are complicated men but i know how to serve them yes and keep on serving them aerys targaryen of all the thousand thousand maladies the gods visit on us madness is the worst he was a good man such a charmer to watch him melt away before my eyes consumed by dreams of fire and blood robert baratheon was an entirely different animal – powerful man great warrior but alas  winning a kingdom and ruling a kingdom are rather different things they say that if a man goes through life with his battle visor down he can often be blind to the enemies at his side now i serve his son king joffrey may the gods bless his reign,158,"['kings', 'oh', 'i', 'can', 'tell', 'you', 'all', 'there', 'is', 'to', 'know', 'about', 'kings', 'the', 'thing', 'you', 'need', 'to', 'understand', 'about', 'kings', 'is', 'for', 'the', 'past', '67', 'years', 'lve', 'known', 'truly', 'known', 'more', 'kings', 'than', 'any', 'man', 'alive', 'they', 'are', 'complicated', 'men', 'but', 'i', 'know', 'how', 'to', 'serve', 'them', 'yes', 'and', 'keep', 'on', 'serving', 'them', 'aerys', 'targaryen', 'of', 'all', 'the', 'thousand', 'thousand', 'maladies', 'the', 'gods', 'visit', 'on', 'us', 'madness', 'is', 'the', 'worst', 'he', 'was', 'a', 'good', 'man', 'such', 'a', 'charmer', 'to', 'watch', 'him', 'melt', 'away', 'before', 'my', 'eyes', 'consumed', 'by', 'dreams', 'of', 'fire', 'and', 'blood', 'robert', 'baratheon', 'was', 'an', 'entirely', 'different', 'animal', 'powerful', 'man', 'great', 'warrior', 'but', 'alas', 'winning', 'a', 'kingdom', 'and', 'ruling', 'a', 'kingdom', 'are', 'rather', 'different', 'things', 'they', 'say', 'that', 'if', 'a', 'man', 'goes', 'through', 'life', 'with', 'his', 'battle', 'visor', 'down', 'he', 'can', 'often', 'be', 'blind', 'to', 'the', 'enemies', 'at', 'his', 'side', 'now', 'i', 'serve', 'his', 'son', 'king', 'joffrey', 'may', 'the', 'gods', 'bless', 'his', 'reign']","['kings', 'oh', 'tell', 'know', 'kings', 'thing', 'need', 'understand', 'kings', 'past', '67', 'years', 'lve', 'known', 'truly', 'known', 'kings', 'man', 'alive', 'complicated', 'men', 'know', 'serve', 'yes', 'keep', 'serving', 'aerys', 'targaryen', 'thousand', 'thousand', 'maladies', 'gods', 'visit', 'us', 'madness', 'worst', 'good', 'man', 'charmer', 'watch', 'melt', 'away', 'eyes', 'consumed', 'dreams', 'fire', 'blood', 'robert', 'baratheon', 'entirely', 'different', 'animal', 'powerful', 'man', 'great', 'warrior', 'alas', 'winning', 'kingdom', 'ruling', 'kingdom', 'rather', 'different', 'things', 'say', 'man', 'goes', 'life', 'battle', 'visor', 'often', 'blind', 'enemies', 'side', 'serve', 'son', 'king', 'joffrey', 'may', 'gods', 'bless', 'reign']","['king', 'oh', 'tell', 'know', 'king', 'thing', 'need', 'understand', 'king', 'past', '67', 'year', 'lve', 'known', 'truly', 'known', 'king', 'man', 'alive', 'complicated', 'men', 'know', 'serve', 'yes', 'keep', 'serving', 'aery', 'targaryen', 'thousand', 'thousand', 'malady', 'god', 'visit', 'u', 'madness', 'worst', 'good', 'man', 'charmer', 'watch', 'melt', 'away', 'eye', 'consumed', 'dream', 'fire', 'blood', 'robert', 'baratheon', 'entirely', 'different', 'animal', 'powerful', 'man', 'great', 'warrior', 'ala', 'winning', 'kingdom', 'ruling', 'kingdom', 'rather', 'different', 'thing', 'say', 'man', 'go', 'life', 'battle', 'visor', 'often', 'blind', 'enemy', 'side', 'serve', 'son', 'king', 'joffrey', 'may', 'god', 'bless', 'reign']", king oh tell know king thing need understand king past 67 year lve known truly known king man alive complicated men know serve yes keep serving aery targaryen thousand thousand malady god visit u madness worst good man charmer watch melt away eye consumed dream fire blood robert baratheon entirely different animal powerful man great warrior ala winning kingdom ruling kingdom rather different thing say man go life battle visor often blind enemy side serve son king joffrey may god bless reign,"{'neg': 0.159, 'neu': 0.549, 'pos': 0.292, 'compound': 0.9241}",0.9241,,0.0007047325829367153,0.0007206901206666059,0.0006863921098227377,0.0008197101628593966
3106,6/19/2011,Season 1,Episode 10,Fire and Blood,grand maester pycelle,"He is a capable young man. Strong military mind. Stern. But sternness in defense of the realm is no vice. lt's far too soon to know what manner of king he will be, but l sense true greatness on the horizon for our new King. Mmm. True greatness.",House Lannister, he is a capable young man strong military mind stern but sternness in defense of the realm is no vice lts far too soon to know what manner of king he will be but i sense true greatness on the horizon for our new king mmm true greatness,48,"['he', 'is', 'a', 'capable', 'young', 'man', 'strong', 'military', 'mind', 'stern', 'but', 'sternness', 'in', 'defense', 'of', 'the', 'realm', 'is', 'no', 'vice', 'lts', 'far', 'too', 'soon', 'to', 'know', 'what', 'manner', 'of', 'king', 'he', 'will', 'be', 'but', 'i', 'sense', 'true', 'greatness', 'on', 'the', 'horizon', 'for', 'our', 'new', 'king', 'mmm', 'true', 'greatness']","['capable', 'young', 'man', 'strong', 'military', 'mind', 'stern', 'sternness', 'defense', 'realm', 'vice', 'lts', 'far', 'soon', 'know', 'manner', 'king', 'sense', 'true', 'greatness', 'horizon', 'new', 'king', 'mmm', 'true', 'greatness']","['capable', 'young', 'man', 'strong', 'military', 'mind', 'stern', 'sternness', 'defense', 'realm', 'vice', 'lts', 'far', 'soon', 'know', 'manner', 'king', 'sense', 'true', 'greatness', 'horizon', 'new', 'king', 'mmm', 'true', 'greatness']", capable young man strong military mind stern sternness defense realm vice lts far soon know manner king sense true greatness horizon new king mmm true greatness,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.9274}",0.9274,,0.0005344973497839739,0.0006866905634982765,0.0003783102143757881,0.0005365591922345252
3108,6/19/2011,Season 1,Episode 10,Fire and Blood,grand maester pycelle,What thing?,House Lannister, what thing,2,"['what', 'thing']",['thing'],['thing'], thing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0012738853503184713,0.0,0.0,0.0012682308180088776
3110,6/19/2011,Season 1,Episode 10,Fire and Blood,grand maester pycelle,What? Things? What?,House Lannister, what things what,3,"['what', 'things', 'what']",['things'],['thing'], thing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0012738853503184713,0.0,0.0,0.0012682308180088776
3112,6/19/2011,Season 1,Episode 10,Fire and Blood,grand maester pycelle,"Let me see you out, my dear.",House Lannister, let me see you out my dear,7,"['let', 'me', 'see', 'you', 'out', 'my', 'dear']","['let', 'see', 'dear']","['let', 'see', 'dear']", let see dear,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.3818}",0.3818,,0.0013124879366917582,0.002023448193774921,0.0007285974499089253,0.0006341154090044388
3114,6/19/2011,Season 1,Episode 10,Fire and Blood,grand maester pycelle,"Yes, yes. Till the next time. Right.",House Lannister, yes yes till the next time right,7,"['yes', 'yes', 'till', 'the', 'next', 'time', 'right']","['yes', 'yes', 'till', 'next', 'time', 'right']","['yes', 'yes', 'till', 'next', 'time', 'right']", yes yes till next time right,"{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.6597}",0.6597,,0.0013317892298784018,0.0011902636433970123,0.0011839708561020036,0.0004227436060029592
3136,6/19/2011,Season 1,Episode 10,Fire and Blood,joffrey lannister,My lords. Shall we begin?,House Lannister, my lords shall we begin,5,"['my', 'lords', 'shall', 'we', 'begin']","['lords', 'shall', 'begin']","['lord', 'shall', 'begin']", lord shall begin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0015441034549314803,0.0020829613759447718,0.0007285974499089253,0.0004227436060029592
3138,6/19/2011,Season 1,Episode 10,Fire and Blood,arya stark,Arry.,House Stark, arry,1,['arry'],['arry'],['arry'], arry,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
3151,6/19/2011,Season 1,Episode 10,Fire and Blood,arya stark,You want it? l'll give it to you. l already killed one fat boy. l bet you never killed anyone. l bet you're a liar. But l'm not. l'm good at killing fat boys. l like killing fat boys.,House Stark, you want it lll give it to you i already killed one fat boy i bet you never killed anyone i bet you are a liar but lm not lm good at killing fat boys i like killing fat boys,40,"['you', 'want', 'it', 'lll', 'give', 'it', 'to', 'you', 'i', 'already', 'killed', 'one', 'fat', 'boy', 'i', 'bet', 'you', 'never', 'killed', 'anyone', 'i', 'bet', 'you', 'are', 'a', 'liar', 'but', 'lm', 'not', 'lm', 'good', 'at', 'killing', 'fat', 'boys', 'i', 'like', 'killing', 'fat', 'boys']","['want', 'lll', 'give', 'already', 'killed', 'one', 'fat', 'boy', 'bet', 'never', 'killed', 'anyone', 'bet', 'liar', 'lm', 'lm', 'good', 'killing', 'fat', 'boys', 'like', 'killing', 'fat', 'boys']","['want', 'lll', 'give', 'already', 'killed', 'one', 'fat', 'boy', 'bet', 'never', 'killed', 'anyone', 'bet', 'liar', 'lm', 'lm', 'good', 'killing', 'fat', 'boy', 'like', 'killing', 'fat', 'boy']", want lll give already killed one fat boy bet never killed anyone bet liar lm lm good killing fat boy like killing fat boy,"{'neg': 0.482, 'neu': 0.365, 'pos': 0.153, 'compound': -0.9545}",-0.9545,,0.0011049990349353406,0.0014580729631613403,0.0006830601092896175,0.0010568590150073982
3153,6/19/2011,Season 1,Episode 10,Fire and Blood,arya stark,lt was a gift.,House Stark, lt was a gift,4,"['lt', 'was', 'a', 'gift']","['lt', 'gift']","['lt', 'gift']", lt gift,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,,0.0,0.0,0.0,0.0
3155,6/19/2011,Season 1,Episode 10,Fire and Blood,arya stark,Which are you?,House Stark, which are you,3,"['which', 'are', 'you']",[],[],,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
3158,6/19/2011,Season 1,Episode 10,Fire and Blood,jeor mormont,Ham. How many days in a row must a man be expected to start his day with ham? Bring me some beer at least. You look exhausted. Was your moonlight ride that tiring?,House Mormont, ham how many days in a row must a man be expected to start his day with ham bring me some beer at least you look exhausted was your moonlight ride that tiring,33,"['ham', 'how', 'many', 'days', 'in', 'a', 'row', 'must', 'a', 'man', 'be', 'expected', 'to', 'start', 'his', 'day', 'with', 'ham', 'bring', 'me', 'some', 'beer', 'at', 'least', 'you', 'look', 'exhausted', 'was', 'your', 'moonlight', 'ride', 'that', 'tiring']","['ham', 'many', 'days', 'row', 'must', 'man', 'expected', 'start', 'day', 'ham', 'bring', 'beer', 'least', 'look', 'exhausted', 'moonlight', 'ride', 'tiring']","['ham', 'many', 'day', 'row', 'must', 'man', 'expected', 'start', 'day', 'ham', 'bring', 'beer', 'least', 'look', 'exhausted', 'moonlight', 'ride', 'tiring']", ham many day row must man expected start day ham bring beer least look exhausted moonlight ride tiring,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.3612}",-0.3612,,0.0004567972720838962,0.00011902636433970124,0.0006678809957498482,0.0006693440428380188
3159,6/19/2011,Season 1,Episode 10,Fire and Blood,jon snow,My friends brought me back.,House Stark, my friends brought me back,5,"['my', 'friends', 'brought', 'me', 'back']","['friends', 'brought', 'back']","['friend', 'brought', 'back']", friend brought back,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4939}",0.4939,,0.0,0.0008331845503779088,0.000546448087431694,0.0
3160,6/19/2011,Season 1,Episode 10,Fire and Blood,jeor mormont,l didn't say it was your honor.,House Mormont, i did not say it was your honor,8,"['i', 'did', 'not', 'say', 'it', 'was', 'your', 'honor']","['say', 'honor']","['say', 'honor']", say honor,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4939}",0.4939,,0.0012738853503184713,0.0009819675058025353,0.001639344262295082,0.0025364616360177552
